Date,BKH,ED,FRT,GPC,KO,MO,MSEX,NFG,NWN,PEP
2024-12-19,58.04999923706055,89.06999969482422,109.55000305175781,114.62000274658203,62.45000076293945,52.9900016784668,54.84000015258789,59.33000183105469,39.61000061035156,151.47000122070312
2024-12-20,57.970001220703125,90.02999877929688,111.91999816894531,115.7300033569336,62.54999923706055,53.84000015258789,54.77000045776367,59.93000030517578,39.56999969482422,152.7899932861328
2024-12-23,58.439998626708984,89.66999816894531,112.12999725341797,116.18000030517578,62.380001068115234,53.58000183105469,53.65999984741211,60.369998931884766,39.5,151.2899932861328
2024-12-24,58.97999954223633,89.58000183105469,112.7300033569336,117.29000091552734,62.84000015258789,53.470001220703125,53.5,61.06999969482422,39.68000030517578,152.80999755859375
2024-12-26,58.97999954223633,89.58999633789062,112.79000091552734,116.55000305175781,62.56999969482422,52.599998474121094,53.65999984741211,60.599998474121094,39.7599983215332,152.44000244140625
2024-12-27,58.54999923706055,89.55999755859375,111.43000030517578,116.95999908447266,62.45000076293945,52.380001068115234,52.880001068115234,60.36000061035156,39.47999954223633,152.88999938964844
2024-12-30,58.38999938964844,89.16000366210938,110.91999816894531,115.81999969482422,62.029998779296875,52.08000183105469,53.25,60.95000076293945,39.369998931884766,151.72000122070312
2024-12-31,58.52000045776367,89.2300033569336,111.94999694824219,116.76000213623047,62.2599983215332,52.290000915527344,52.630001068115234,60.68000030517578,39.560001373291016,152.05999755859375
2025-01-02,58.11000061035156,89.02999877929688,108.94999694824219,116.05999755859375,61.84000015258789,52.5099983215332,51.380001068115234,61.36000061035156,39.52000045776367,150.2100067138672
2025-01-03,57.790000915527344,89.23999786376953,109.62999725341797,116.86000061035156,61.75,53.13999938964844,51.72999954223633,61.349998474121094,39.689998626708984,149.64999389648438
2025-01-06,56.41999816894531,88.37000274658203,106.54000091552734,117.37000274658203,60.810001373291016,52.09000015258789,50.27000045776367,60.709999084472656,38.689998626708984,146.27000427246094
2025-01-07,56.189998626708984,88.0,104.9000015258789,116.61000061035156,60.84000015258789,51.459999084472656,51.029998779296875,61.189998626708984,38.58000183105469,145.39999389648438
2025-01-08,56.209999084472656,89.01000213623047,104.55999755859375,116.52999877929688,61.709999084472656,51.4900016784668,50.34000015258789,62.27000045776367,39.16999816894531,146.5399932861328
2025-01-10,55.7400016784668,88.1500015258789,101.6500015258789,115.91000366210938,61.06999969482422,50.869998931884766,48.869998931884766,62.56999969482422,38.310001373291016,142.63999938964844
2025-01-13,55.959999084472656,88.47000122070312,103.22000122070312,116.51000213623047,61.650001525878906,50.849998474121094,49.29999923706055,63.66999816894531,38.720001220703125,144.5
2025-01-14,56.5,89.37000274658203,103.97000122070312,117.0199966430664,62.040000915527344,51.36000061035156,49.709999084472656,65.0999984741211,39.439998626708984,144.9499969482422
2025-01-15,56.95000076293945,90.2300033569336,104.0199966430664,117.37999725341797,61.77000045776367,51.040000915527344,50.02000045776367,66.3499984741211,39.36000061035156,144.77999877929688
2025-01-16,59.11000061035156,92.22000122070312,105.38999938964844,119.41999816894531,62.25,51.15999984741211,51.529998779296875,67.88999938964844,40.150001525878906,146.5399932861328
2025-01-17,59.58000183105469,93.6500015258789,105.38999938964844,118.5199966430664,62.709999084472656,51.86000061035156,51.060001373291016,68.26000213623047,40.40999984741211,148.25
2025-01-21,59.779998779296875,93.20999908447266,106.3499984741211,120.06999969482422,62.41999816894531,51.470001220703125,51.13999938964844,69.7699966430664,41.220001220703125,148.5500030517578
