Date,BKH,ED,FRT,GPC,KO,MO,MSEX,NFG,NWN,PEP
2024-01-02,52.7214469909668,89.26264953613281,100.2730712890625,134.1542510986328,58.04714584350586,38.29098892211914,63.29437255859375,49.01374053955078,37.29578399658203,167.54470825195312
2024-01-03,52.66413879394531,89.83255767822266,97.5279541015625,132.26953125,58.1829948425293,38.125221252441406,61.572879791259766,48.8111572265625,37.530765533447266,167.58346557617188
2024-01-04,52.501773834228516,90.07403564453125,97.71991729736328,132.27926635742188,57.98892593383789,38.23573303222656,60.60453414916992,48.8400993347168,37.30518341064453,166.14938354492188
2024-01-05,52.73099899291992,90.33484649658203,97.87349700927734,132.7261505126953,57.90159225463867,38.208106994628906,59.58728790283203,48.7918701171875,37.01381301879883,163.69790649414062
2024-01-08,53.52373123168945,90.61495971679688,98.21903228759766,134.5137176513672,58.328548431396484,38.59488296508789,60.18394470214844,49.129493713378906,37.24879455566406,163.86260986328125
2024-01-09,52.96977233886719,90.50871276855469,98.28622436523438,133.2896270751953,58.2218132019043,38.54883575439453,61.62178421020508,49.05231857299805,36.83523178100586,161.98281860351562
2024-01-10,52.826507568359375,91.10760498046875,99.1020736694336,133.74623107910156,58.41588592529297,37.81211853027344,62.22821807861328,48.801513671875,36.83523178100586,161.74057006835938
2024-01-11,51.51802444458008,88.14215850830078,97.88309478759766,134.48455810546875,58.03744888305664,38.30939865112305,60.07634735107422,48.11661911010742,36.00811004638672,160.97508239746094
2024-01-12,51.088226318359375,88.49955749511719,98.76614379882812,134.84400939941406,58.600250244140625,38.069969177246094,60.20350646972656,48.59893798828125,36.12089538574219,162.07972717285156
2024-01-16,49.26399612426758,88.44159698486328,97.80630493164062,135.81552124023438,58.21210861206055,37.7292366027832,59.00041198730469,47.41242218017578,35.556949615478516,161.0138397216797
2024-01-17,49.034767150878906,87.46600341796875,96.21299743652344,134.04739379882812,58.21210861206055,37.51743698120117,57.31803894042969,46.90115737915039,35.444156646728516,161.27545166015625
2024-01-18,48.11787414550781,86.35517120361328,95.09960174560547,135.47549438476562,58.37706756591797,37.24115753173828,57.18110275268555,46.03297805786133,35.50054931640625,161.98281860351562
2024-01-19,47.974605560302734,86.79949951171875,96.5777359008789,138.04026794433594,58.05685043334961,37.139862060546875,56.163848876953125,46.110145568847656,35.716732025146484,160.6359405517578
2024-01-22,48.3279914855957,86.16197967529297,96.75049591064453,139.4780731201172,57.8045539855957,37.27799606323242,58.188575744628906,45.91721725463867,36.440467834472656,159.9867401123047
2024-01-23,48.891502380371094,86.08470916748047,97.787109375,138.94374084472656,58.076255798339844,37.24115753173828,59.205814361572266,45.82075119018555,36.65664291381836,162.438232421875
2024-01-24,47.8122444152832,85.31194305419922,97.1632308959961,137.63221740722656,57.16411590576172,36.77149963378906,56.242103576660156,45.26125717163086,36.13969421386719,160.4615478515625
