Date,BKH,ED,FRT,GPC,KO,MO,MSEX,NFG,NWN,PEP
2024-03-28,52.21748352050781,87.7527847290039,99.06831359863281,150.2734832763672,59.40332794189453,40.33835220336914,51.312931060791016,52.317161560058594,35.4271240234375,169.37611389160156
2024-04-01,51.49065017700195,87.28895568847656,97.72955322265625,149.6430206298828,58.9178466796875,39.968448638916016,50.0911979675293,51.95682144165039,35.331939697265625,167.41148376464844
2024-04-02,51.85406494140625,87.54985809326172,96.8176498413086,149.16773986816406,58.40324020385742,39.70026397705078,48.517601013183594,51.70361328125,35.036869049072266,165.92105102539062
2024-04-03,51.681922912597656,86.86376190185547,97.16688537597656,148.51788330078125,58.09253692626953,38.951202392578125,47.45224380493164,51.80099868774414,35.19868087768555,164.2176971435547
2024-04-04,51.653228759765625,87.1536636352539,96.38108825683594,144.37623596191406,57.57792282104492,38.40558624267578,48.6251106262207,51.54779052734375,34.97976303100586,164.1886749267578
2024-04-05,51.395015716552734,86.63184356689453,96.7109375,145.48196411132812,57.78182601928711,38.516563415527344,47.168800354003906,51.333534240722656,34.6561393737793,163.69509887695312
2024-04-08,52.121849060058594,87.54985809326172,98.02058410644531,145.8893280029297,57.548797607421875,38.80324172973633,47.82365417480469,52.00551986694336,35.00831604003906,164.1209259033203
2024-04-09,52.02621078491211,88.06201171875,99.82501220703125,145.96693420410156,57.98573303222656,38.941959381103516,48.86946105957031,52.317161560058594,34.932167053222656,165.11776733398438
2024-04-10,50.0082893371582,85.89743041992188,96.67212677001953,143.8233642578125,57.208953857421875,38.54430389404297,46.76807403564453,52.015254974365234,33.98985290527344,163.51119995117188
2024-04-11,50.17086410522461,85.56887817382812,96.76913452148438,141.71859741210938,57.33518600463867,38.313114166259766,46.87558364868164,52.34637451171875,34.332515716552734,162.94021606445312
2024-04-12,49.96046829223633,85.64617919921875,96.75943756103516,141.01052856445312,56.58754348754883,37.96170425415039,46.00570297241211,51.81073760986328,34.389625549316406,162.68856811523438
2024-04-15,49.73093795776367,86.31295013427734,95.11993408203125,140.39944458007812,56.45161056518555,37.86922836303711,46.31847381591797,51.450401306152344,34.008888244628906,161.57557678222656
2024-04-16,48.96584701538086,84.47692108154297,93.54834747314453,140.20545959472656,56.37393569946289,37.68427276611328,44.803524017333984,50.379127502441406,33.79948806762695,162.10787963867188
2024-04-17,49.47271728515625,87.28895568847656,94.14012145996094,139.73988342285156,56.81085968017578,38.00794219970703,44.85239028930664,50.681034088134766,34.16118240356445,164.02413940429688
2024-04-18,50.17086410522461,87.83975982666016,95.5855941772461,155.4141845703125,57.199249267578125,38.192893981933594,45.58543014526367,50.65181350708008,34.82746887207031,166.72433471679688
2024-04-19,51.64366912841797,88.68047332763672,96.78853607177734,157.50926208496094,58.42265701293945,38.9234619140625,46.91468048095703,52.034732818603516,35.86496353149414,168.52444458007812
2024-04-22,51.949703216552734,89.608154296875,98.11759185791016,158.188232421875,58.7916259765625,39.367347717285156,46.93423080444336,52.171077728271484,36.16954803466797,170.77944946289062
2024-04-23,51.997520446777344,89.71443939208984,99.79590606689453,158.4695281982422,58.87900924682617,39.644775390625,47.14925765991211,52.34637451171875,36.46461486816406,165.70814514160156
2024-04-24,52.16010665893555,90.28457641601562,100.50408172607422,156.93702697753906,59.7625846862793,39.69101333618164,47.97026443481445,53.826683044433594,36.72160720825195,171.69886779785156
2024-04-25,51.834938049316406,90.94169616699219,99.50486755371094,156.2289276123047,59.94706726074219,40.26437759399414,47.67704772949219,53.46635055541992,36.797752380371094,170.9923553466797
2024-04-26,51.5097770690918,89.80142211914062,99.13621520996094,155.12319946289062,59.94706726074219,40.11641311645508,48.06800079345703,52.42428970336914,36.4741325378418,169.9277801513672
2024-04-29,52.580902099609375,90.80640411376953,100.2033462524414,156.51992797851562,60.23835754394531,40.52330780029297,49.29951477050781,52.52167510986328,36.85784912109375,170.46974182128906
2024-04-30,52.504390716552734,91.22193145751953,101.05704498291016,152.48497009277344,59.976192474365234,40.514060974121094,49.57318115234375,51.713348388671875,36.78071975708008,170.2471466064453
2024-05-01,53.17384338378906,91.60845947265625,101.16375732421875,152.0581817626953,60.131553649902344,40.52330780029297,50.82423782348633,51.557525634765625,36.79999923706055,169.51161193847656
2024-05-02,53.53726577758789,92.04331970214844,101.77494049072266,151.6217041015625,60.1898078918457,40.67127227783203,51.234737396240234,53.32999801635742,37.39775085449219,169.80194091796875
2024-05-03,53.33643341064453,92.3428726196289,98.96160125732422,152.678955078125,60.36457824707031,40.310611724853516,51.928688049316406,53.437129974365234,37.243492126464844,170.4794158935547
2024-05-06,54.015445709228516,92.8936767578125,99.06831359863281,151.9805908203125,60.53935241699219,40.218135833740234,52.59331512451172,54.11884689331055,36.501129150390625,170.16006469726562
2024-05-07,54.264102935791016,94.2175521850586,100.00932312011719,150.2637939453125,60.801513671875,40.55105209350586,53.209068298339844,54.3233642578125,36.99282455444336,172.2892303466797
2024-05-08,53.90068435668945,94.28520202636719,99.05860900878906,149.71090698242188,61.02482986450195,40.957950592041016,53.209068298339844,54.401275634765625,37.08924102783203,171.69886779785156
2024-05-09,55.06745529174805,94.81668853759766,99.48546600341797,150.67117309570312,61.05396270751953,41.346351623535156,55.68186569213867,54.946651458740234,36.983184814453125,172.32794189453125
2024-05-10,54.56057357788086,94.41082000732422,98.68026733398438,150.60328674316406,61.42292404174805,41.52206039428711,56.571285247802734,55.61863327026367,37.25313186645508,174.00225830078125
2024-05-13,54.50319290161133,94.35284423828125,99.39815521240234,152.7953338623047,61.73363494873047,41.651527404785156,56.581058502197266,54.654483795166016,37.098880767822266,175.07652282714844
2024-05-14,54.21628189086914,94.18716430664062,99.40785217285156,150.90396118164062,61.26757049560547,42.07691955566406,56.39922332763672,55.00508499145508,36.62646484375,174.0796661376953
2024-05-15,54.388427734375,94.4503173828125,99.91230773925781,150.35107421875,61.29670333862305,42.40058135986328,56.19281005859375,55.39463806152344,36.78071975708008,173.68289184570312
2024-05-16,55.07529830932617,94.4503173828125,98.59295654296875,149.46844482421875,61.48118591308594,42.493064880371094,56.694095611572266,55.112213134765625,37.1085205078125,177.2153778076172
2024-05-17,54.9301872253418,94.635498046875,99.27204132080078,148.29478454589844,61.19960021972656,42.613285064697266,56.23212814331055,55.131690979003906,37.15672302246094,176.32498168945312
2024-05-20,55.0075798034668,94.06047058105469,97.9914779663086,147.3636474609375,60.752960205078125,42.44682312011719,55.71118927001953,55.7939338684082,37.32061767578125,174.50550842285156
