Date,BKH,ED,FRT,GPC,KO,MO,MSEX,NFG,NWN,PEP
2025-06-30,56.099998474121094,100.3499984741211,94.98999786376953,121.30999755859375,70.75,58.630001068115234,54.18000030517578,84.70999908447266,39.720001220703125,132.0399932861328
2025-07-01,56.7599983215332,100.77999877929688,94.20999908447266,125.33999633789062,71.66999816894531,58.13999938964844,56.150001525878906,83.95999908447266,40.599998474121094,135.25999450683594
2025-07-02,56.47999954223633,99.91999816894531,94.91999816894531,127.47000122070312,70.91000366210938,59.16999816894531,55.88999938964844,83.93000030517578,40.7400016784668,136.47999572753906
2025-07-03,56.90999984741211,100.30999755859375,95.80000305175781,127.41000366210938,71.3499984741211,59.650001525878906,55.56999969482422,84.20999908447266,41.279998779296875,135.3800048828125
2025-07-07,56.439998626708984,99.70999908447266,94.22000122070312,125.52999877929688,71.01000213623047,60.25,54.880001068115234,83.68000030517578,41.119998931884766,134.4499969482422
2025-07-08,56.41999816894531,99.30999755859375,94.12000274658203,126.68000030517578,70.23999786376953,59.540000915527344,54.810001373291016,82.77999877929688,41.029998779296875,135.0399932861328
2025-07-09,56.7599983215332,99.97000122070312,94.63999938964844,125.25,69.4800033569336,57.75,55.59000015258789,82.22000122070312,41.45000076293945,134.47999572753906
2025-07-10,57.5099983215332,101.06999969482422,94.61000061035156,126.0199966430664,69.7699966430664,58.54999923706055,55.68000030517578,82.19000244140625,41.79999923706055,136.0800018310547
2025-07-11,56.93000030517578,100.58999633789062,94.87999725341797,124.54000091552734,69.87000274658203,57.79999923706055,54.66999816894531,82.81999969482422,41.4900016784668,135.25999450683594
2025-07-14,57.150001525878906,101.01000213623047,94.97000122070312,124.41000366210938,69.47000122070312,58.130001068115234,55.70000076293945,84.06999969482422,42.130001068115234,135.57000732421875
2025-07-15,56.560001373291016,99.94999694824219,92.98999786376953,122.2300033569336,69.36000061035156,58.47999954223633,53.380001068115234,88.81999969482422,41.63999938964844,133.80999755859375
2025-07-16,56.959999084472656,100.45999908447266,94.33999633789062,122.55000305175781,69.2699966430664,58.86000061035156,53.849998474121094,88.30999755859375,42.0,135.35000610351562
2025-07-17,57.02000045776367,100.5999984741211,95.12999725341797,123.52999877929688,70.58999633789062,57.97999954223633,53.84000015258789,88.02999877929688,41.77000045776367,145.44000244140625
2025-07-18,56.83000183105469,101.08000183105469,94.66999816894531,122.91000366210938,69.8499984741211,58.02000045776367,54.22999954223633,89.16999816894531,41.529998779296875,143.24000549316406
2025-07-21,57.61000061035156,102.06999969482422,94.37000274658203,123.88999938964844,70.06999969482422,58.91999816894531,54.279998779296875,88.58000183105469,42.209999084472656,141.6999969482422
2025-07-22,57.9900016784668,103.58999633789062,96.04000091552734,133.30999755859375,69.66000366210938,59.439998626708984,54.400001525878906,88.51000213623047,42.36000061035156,146.0399932861328
2025-07-23,56.779998779296875,102.55000305175781,95.62999725341797,134.67999267578125,69.16000366210938,59.77000045776367,53.900001525878906,87.58000183105469,41.400001525878906,145.66000366210938
2025-07-24,56.290000915527344,102.05000305175781,94.70999908447266,133.2100067138672,69.0999984741211,59.61000061035156,52.54999923706055,87.18000030517578,40.810001373291016,144.50999450683594
2025-07-25,56.66999816894531,102.26000213623047,94.23999786376953,133.6999969482422,69.16999816894531,59.84000015258789,52.099998474121094,86.5199966430664,40.86000061035156,143.4499969482422
2025-07-28,55.869998931884766,100.9800033569336,93.19000244140625,133.07000732421875,68.08999633789062,58.720001220703125,51.52000045776367,85.98999786376953,40.5,141.57000732421875
2025-07-29,56.529998779296875,102.23999786376953,94.83999633789062,133.4600067138672,69.37999725341797,59.36000061035156,52.25,87.83000183105469,40.619998931884766,143.88999938964844
2025-07-30,57.11000061035156,102.58999633789062,93.58000183105469,132.02999877929688,68.75,61.5,51.959999084472656,88.31999969482422,40.599998474121094,142.86000061035156
2025-07-31,57.779998779296875,103.5,92.16000366210938,128.8800048828125,67.88999938964844,61.939998626708984,51.599998474121094,86.79000091552734,39.91999816894531,137.9199981689453
2025-08-01,57.81999969482422,104.44000244140625,90.61000061035156,128.3000030517578,68.86000061035156,61.779998779296875,52.38999938964844,86.6500015258789,39.880001068115234,139.27999877929688
2025-08-04,58.880001068115234,105.36000061035156,91.54000091552734,131.25999450683594,68.95999908447266,61.939998626708984,53.18000030517578,87.30000305175781,40.20000076293945,139.55999755859375
2025-08-05,59.0,104.18000030517578,93.38999938964844,132.57000732421875,69.05000305175781,62.52000045776367,51.93000030517578,86.76000213623047,39.47999954223633,139.4499969482422
2025-08-06,59.77000045776367,104.1500015258789,93.18000030517578,133.4499969482422,69.51000213623047,63.150001525878906,51.720001220703125,86.98999786376953,39.720001220703125,140.8000030517578
2025-08-07,60.349998474121094,105.0,92.36000061035156,133.97000122070312,70.43000030517578,63.54999923706055,53.27000045776367,87.30999755859375,40.04999923706055,143.9199981689453
2025-08-08,60.880001068115234,104.4800033569336,91.30000305175781,133.08999633789062,70.33999633789062,64.19000244140625,53.040000915527344,87.88999938964844,39.970001220703125,145.2100067138672
2025-08-11,60.380001068115234,104.12000274658203,91.44999694824219,133.39999389648438,70.75,65.66999816894531,53.400001525878906,87.9000015258789,40.380001068115234,144.8699951171875
2025-08-12,61.0099983215332,103.69000244140625,92.81999969482422,134.75999450683594,70.70999908447266,66.01000213623047,53.91999816894531,87.76000213623047,40.81999969482422,146.8699951171875
2025-08-13,61.47999954223633,103.66000366210938,94.58000183105469,138.0500030517578,70.45999908447266,65.5,54.029998779296875,88.05000305175781,41.25,149.35000610351562
2025-08-14,61.61000061035156,102.86000061035156,93.7300033569336,137.77000427246094,69.55000305175781,65.55000305175781,53.029998779296875,87.77999877929688,40.83000183105469,148.6199951171875
2025-08-15,61.619998931884766,100.7699966430664,93.8499984741211,137.8000030517578,69.91999816894531,65.81999969482422,52.97999954223633,87.3499984741211,40.560001373291016,150.39999389648438
2025-08-18,60.349998474121094,99.73999786376953,93.73999786376953,137.13999938964844,69.12999725341797,65.98999786376953,52.22999954223633,85.44999694824219,40.08000183105469,149.5500030517578
2025-08-19,60.869998931884766,101.0999984741211,96.69999694824219,138.75,70.12999725341797,66.55999755859375,53.220001220703125,86.12000274658203,40.630001068115234,152.16000366210938
2025-08-20,60.029998779296875,101.76000213623047,96.43000030517578,136.99000549316406,70.69999694824219,67.58000183105469,53.11000061035156,87.04000091552734,40.72999954223633,150.72999572753906
2025-08-21,59.720001220703125,101.5,96.30999755859375,136.3300018310547,70.66000366210938,67.68000030517578,52.810001373291016,87.37999725341797,40.709999084472656,148.97999572753906
2025-08-22,61.040000915527344,101.6500015258789,99.44999694824219,139.5,70.12999725341797,67.66999816894531,54.560001373291016,87.22000122070312,42.06999969482422,149.63999938964844
2025-08-25,60.25,99.94999694824219,99.1500015258789,139.25,68.93000030517578,67.05000305175781,53.52000045776367,86.7300033569336,41.31999969482422,148.1999969482422
2025-08-26,59.7599983215332,99.72000122070312,98.76000213623047,138.75,68.7300033569336,66.44999694824219,53.220001220703125,86.88999938964844,41.099998474121094,147.0
2025-08-27,60.31999969482422,100.06999969482422,100.29000091552734,139.85000610351562,68.83000183105469,66.41000366210938,53.97999954223633,87.26000213623047,41.5,147.63999938964844
2025-08-28,59.7400016784668,98.16999816894531,99.81999969482422,139.30999755859375,68.36000061035156,66.41999816894531,53.81999969482422,86.94999694824219,41.29999923706055,146.97999572753906
2025-08-29,59.810001373291016,98.2300033569336,100.55000305175781,139.3300018310547,68.98999786376953,67.20999908447266,53.540000915527344,86.73999786376953,41.529998779296875,148.64999389648438
2025-09-02,59.63999938964844,97.19999694824219,99.13999938964844,136.02999877929688,69.05999755859375,67.12999725341797,52.400001525878906,87.06999969482422,41.41999816894531,150.27999877929688
2025-09-03,59.45000076293945,97.8499984741211,100.06999969482422,136.27000427246094,68.98999786376953,66.62999725341797,53.04999923706055,86.02999877929688,41.349998474121094,148.63999938964844
2025-09-04,59.560001373291016,97.80000305175781,100.98999786376953,141.25,68.25,66.58999633789062,53.25,86.81999969482422,41.54999923706055,146.88999938964844
2025-09-05,59.689998626708984,98.05000305175781,102.66999816894531,139.5,67.95999908447266,66.55000305175781,54.16999816894531,86.55999755859375,41.84000015258789,146.38999938964844
2025-09-08,58.459999084472656,96.6500015258789,101.75,139.85000610351562,67.43000030517578,65.7699966430664,53.099998474121094,85.37000274658203,41.189998626708984,141.7100067138672
2025-09-09,58.650001525878906,96.9800033569336,100.33000183105469,138.9499969482422,67.86000061035156,66.19000244140625,53.09000015258789,86.01000213623047,41.27000045776367,143.10000610351562
2025-09-10,58.720001220703125,97.08000183105469,100.44999694824219,139.49000549316406,67.81999969482422,66.2300033569336,52.970001220703125,87.12999725341797,41.470001220703125,142.66000366210938
2025-09-11,59.41999816894531,97.69999694824219,101.80000305175781,142.77000427246094,67.62000274658203,66.36000061035156,53.88999938964844,88.02999877929688,42.209999084472656,144.22999572753906
2025-09-12,59.38999938964844,97.55000305175781,101.6500015258789,141.27999877929688,67.01000213623047,66.6500015258789,53.91999816894531,88.22000122070312,42.27000045776367,143.52999877929688
2025-09-15,59.45000076293945,97.0,101.08000183105469,139.0399932861328,66.20999908447266,64.88999938964844,52.79999923706055,87.62999725341797,41.84000015258789,140.63999938964844
2025-09-16,58.34000015258789,95.56999969482422,99.91000366210938,139.6300048828125,66.23999786376953,64.80999755859375,51.88999938964844,86.83999633789062,41.599998474121094,140.02999877929688
2025-09-17,58.4900016784668,96.4000015258789,99.29000091552734,139.22999572753906,67.04000091552734,65.51000213623047,52.709999084472656,87.94999694824219,42.150001525878906,141.22999572753906
2025-09-18,58.709999084472656,96.3499984741211,100.22000122070312,137.91000366210938,66.45999908447266,63.939998626708984,53.099998474121094,87.37999725341797,42.38999938964844,140.72999572753906
2025-09-19,58.61000061035156,96.33000183105469,99.62000274658203,137.3300018310547,66.43000030517578,64.88999938964844,52.79999923706055,86.48999786376953,42.529998779296875,141.75999450683594
2025-09-22,58.91999816894531,96.62000274658203,99.61000061035156,137.9600067138672,66.20999908447266,63.790000915527344,53.47999954223633,87.44000244140625,42.81999969482422,141.02999877929688
2025-09-23,59.5,98.55000305175781,100.05999755859375,138.66000366210938,66.70999908447266,64.87000274658203,54.380001068115234,89.4800033569336,43.58000183105469,141.89999389648438
2025-09-24,60.040000915527344,98.80999755859375,99.12999725341797,138.61000061035156,66.44999694824219,65.12999725341797,53.56999969482422,92.19999694824219,43.599998474121094,142.1699981689453
2025-09-25,60.02000045776367,98.3499984741211,99.08999633789062,136.25999450683594,65.9800033569336,65.19000244140625,52.970001220703125,92.55999755859375,43.689998626708984,139.9199981689453
2025-09-26,60.90999984741211,99.62000274658203,99.5199966430664,137.69000244140625,65.66999816894531,65.70999908447266,53.5,93.72000122070312,44.650001525878906,140.44000244140625
2025-09-29,61.119998931884766,99.56999969482422,99.91999816894531,139.22000122070312,66.04000091552734,65.66999816894531,53.349998474121094,93.01000213623047,44.810001373291016,140.1699981689453
2025-09-30,61.59000015258789,100.5199966430664,101.30999755859375,138.60000610351562,66.31999969482422,66.05999755859375,54.119998931884766,92.37000274658203,44.93000030517578,140.44000244140625
2025-10-01,60.4900016784668,98.16999816894531,99.63999938964844,138.1699981689453,66.77999877929688,66.29000091552734,52.779998779296875,92.45999908447266,44.36000061035156,143.13999938964844
2025-10-02,59.7599983215332,97.63999938964844,99.01000213623047,140.38999938964844,66.0999984741211,65.75,52.720001220703125,91.69999694824219,44.22999954223633,142.30999755859375
