Date,BKH,ED,FRT,GPC,KO,MO,MSEX,NFG,NWN,PEP
2024-02-28,49.63530349731445,83.73283386230469,94.70606994628906,147.4249267578125,58.60995864868164,37.74765396118164,49.95436096191406,46.978328704833984,35.36049270629883,161.84715270996094
2024-02-29,49.75962448120117,84.27398681640625,96.79849243164062,145.96780395507812,58.24121856689453,37.673980712890625,49.73933410644531,47.01691436767578,34.970245361328125,161.43218994140625
2024-03-01,49.18581008911133,84.08072662353516,95.90584564208984,145.91888427734375,57.765743255615234,37.62793731689453,50.14006423950195,47.03620910644531,35.151092529296875,160.69992065429688
2024-03-04,50.103919982910156,86.12934112548828,97.61434936523438,146.66212463378906,58.037445068359375,36.587318420410156,50.25735092163086,48.309547424316406,35.86496353149414,161.46148681640625
2024-03-05,49.979591369628906,85.99405670166016,97.59515380859375,146.63278198242188,57.75603485107422,36.780704498291016,50.36486053466797,48.309547424316406,35.4080810546875,158.21018981933594
2024-03-06,50.0369758605957,86.82510375976562,97.71991729736328,146.5252227783203,57.7851448059082,38.171268463134766,50.72650146484375,48.95585632324219,35.57941818237305,159.1475067138672
2024-03-07,50.744686126708984,86.9120864868164,97.89268493652344,147.49339294433594,57.678401947021484,38.26335906982422,50.335540771484375,49.225955963134766,35.7412223815918,159.25489807128906
2024-03-08,51.49065017700195,87.08601379394531,98.06546020507812,147.6302947998047,57.75603485107422,38.558040618896484,51.17609786987305,49.023380279541016,35.88399887084961,159.1963348388672
2024-03-11,51.64366912841797,87.74312591552734,98.63176727294922,149.08743286132812,58.4547004699707,39.30397033691406,50.38441467285156,50.0555534362793,36.45509338378906,160.8366241455078
2024-03-12,51.04115295410156,86.90241241455078,98.10790252685547,150.61302185058594,58.706993103027344,39.64470672607422,50.286678314208984,49.74687194824219,35.91255187988281,160.65110778808594
2024-03-13,50.43865203857422,86.55452728271484,98.16609954833984,150.1044921875,59.30862045288086,39.92097473144531,50.658084869384766,49.86262512207031,35.17964553833008,161.3931427001953
2024-03-14,50.075233459472656,85.68482971191406,96.37138366699219,148.5202178955078,59.176570892333984,40.777408599853516,50.66785430908203,49.129493713378906,34.41817855834961,160.88543701171875
2024-03-15,49.845699310302734,85.94573974609375,96.15796661376953,150.270751953125,58.57013702392578,40.39984130859375,51.38134765625,49.51535415649414,34.59902572631836,160.76828002929688
2024-03-18,49.472721099853516,85.99405670166016,96.80793762207031,150.08494567871094,58.81467056274414,40.989219665527344,50.22802734375,49.52499771118164,34.16118621826172,167.2122802734375
2024-03-19,49.75962448120117,86.6898193359375,96.6915283203125,151.64964294433594,58.912479400634766,41.0997314453125,49.19200134277344,50.209896087646484,34.33251953125,167.73953247070312
2024-03-20,49.922210693359375,86.0423812866211,98.07878875732422,151.8843536376953,59.42110061645508,41.2470703125,50.25735092163086,50.24848556518555,34.70372772216797,167.79811096191406
2024-03-21,49.76919174194336,85.66551208496094,99.16532135009766,153.90870666503906,59.14723205566406,41.39441680908203,50.16939163208008,50.68257141113281,34.73228454589844,168.37416076660156
2024-03-22,49.970027923583984,85.61719512939453,96.55570983886719,152.44178771972656,59.16679382324219,40.46240234375,49.827301025390625,50.065208435058594,34.16118621826172,167.95433044433594
2024-03-25,50.52471923828125,85.52055358886719,96.07064819335938,150.22183227539062,59.07876205444336,40.72600173950195,49.328834533691406,50.50893783569336,34.59902572631836,168.52061462402344
